"Servidor","Protocolo","Data_Hora_Inicio","Data_Hora_Fim","Duracao"
"vsrv16","PPTP","2017-01-12 20:34:00","2017-01-12 21:14:00","40"
"vsrv17","PPTP","2017-01-12 19:03:00","2017-01-12 21:15:00","132"
"vsrv16","SSTP","2017-01-12 20:03:00","2017-01-12 21:16:00","73"
"vsrv16","OPENVPN_L2","2017-01-12 21:08:00","2017-01-12 21:17:00","9"
"vsrv8","PPTP","2017-01-12 21:08:00","2017-01-12 21:18:00","10"
"vsrv17","SSTP","2017-01-12 20:44:00","2017-01-12 21:19:00","35"
"vsrv8","SSTP","2017-01-12 21:18:00","2017-01-12 21:19:00","1"
"vsrv16","SSTP","2017-01-12 17:31:00","2017-01-12 21:20:00","229"
"vsrv16","PPTP","2017-01-12 19:08:00","2017-01-12 21:21:00","133"
"vsrv16","SSTP","2017-01-12 19:21:00","2017-01-12 21:21:00","120"
"vsrv17","SSTP","2017-01-12 21:22:00","2017-01-12 21:22:00","0"
"vsrv17","SSTP","2017-01-12 21:23:00","2017-01-12 21:23:00","0"
"vsrv16","PPTP","2017-01-12 21:18:00","2017-01-12 21:23:00","5"
"vsrv16","OPENVPN_L2","2017-01-12 21:20:00","2017-01-12 21:23:00","3"
"vsrv17","PPTP","2017-01-12 20:06:00","2017-01-12 21:23:00","77"
"vsrv8","PPTP","2017-01-12 19:52:00","2017-01-12 21:24:00","92"
"vsrv16","PPTP","2017-01-12 21:20:00","2017-01-12 21:24:00","4"
"vsrv17","SSTP","2017-01-12 20:29:00","2017-01-12 21:24:00","55"
"vsrv17","SSTP","2017-01-12 21:23:00","2017-01-12 21:26:00","3"
"vsrv8","OPENVPN_L2","2017-01-12 21:26:00","2017-01-12 21:26:00","0"
"vsrv17","SSTP","2017-01-12 21:27:00","2017-01-12 21:27:00","0"
"vsrv17","SSTP","2017-01-12 21:20:00","2017-01-12 21:27:00","7"
"vsrv17","PPTP","2017-01-12 21:17:00","2017-01-12 21:28:00","11"
"vsrv17","SSTP","2017-01-12 21:28:00","2017-01-12 21:28:00","0"
"vsrv17","SSTP","2017-01-12 21:28:00","2017-01-12 21:28:00","0"
"vsrv17","SSTP","2017-01-12 21:29:00","2017-01-12 21:29:00","0"
"vsrv8","SSTP","2017-01-12 21:23:00","2017-01-12 21:30:00","7"
"vsrv8","PPTP","2017-01-12 21:32:00","2017-01-12 21:33:00","1"
"vsrv17","SSTP","2017-01-12 20:30:00","2017-01-12 21:34:00","64"
"vsrv8","PPTP","2017-01-12 20:55:00","2017-01-12 21:34:00","39"
"vsrv8","SSTP","2017-01-12 21:35:00","2017-01-12 21:35:00","0"
"vsrv17","SSTP","2017-01-12 21:36:00","2017-01-12 21:36:00","0"
"vsrv17","SSTP","2017-01-12 21:08:00","2017-01-12 21:36:00","28"
"vsrv17","SSTP","2017-01-12 21:36:00","2017-01-12 21:37:00","1"
"vsrv17","PPTP","2017-01-12 20:53:00","2017-01-12 21:37:00","44"
"vsrv16","PPTP","2017-01-12 21:14:00","2017-01-12 21:37:00","23"
"vsrv8","SSTP","2017-01-12 21:38:00","2017-01-12 21:38:00","0"
"vsrv8","SSTP","2017-01-12 21:39:00","2017-01-12 21:39:00","0"
"vsrv16","SSTP","2017-01-12 19:24:00","2017-01-12 21:39:00","135"
"vsrv17","PPTP","2017-01-12 18:08:00","2017-01-12 21:41:00","213"
"vsrv16","PPTP","2017-01-12 14:47:00","2017-01-12 21:43:00","416"
"vsrv17","PPTP","2017-01-12 21:22:00","2017-01-12 21:44:00","22"
"vsrv17","PPTP","2017-01-12 21:11:00","2017-01-12 21:46:00","35"
"vsrv8","PPTP","2017-01-12 21:45:00","2017-01-12 21:48:00","3"
"vsrv17","SSTP","2017-01-12 21:48:00","2017-01-12 21:48:00","0"
"vsrv17","PPTP","2017-01-12 21:42:00","2017-01-12 21:48:00","6"
"vsrv8","PPTP","2017-01-12 21:20:00","2017-01-12 21:49:00","29"
"vsrv17","SSTP","2017-01-12 20:39:00","2017-01-12 21:50:00","71"
"vsrv8","SSTP","2017-01-12 21:45:00","2017-01-12 21:52:00","7"
"vsrv17","SSTP","2017-01-12 21:53:00","2017-01-12 21:53:00","0"
"vsrv17","SSTP","2017-01-12 21:53:00","2017-01-12 21:54:00","1"
"vsrv8","PPTP","2017-01-12 21:04:00","2017-01-12 21:56:00","52"
"vsrv16","SSTP","2017-01-12 21:48:00","2017-01-12 21:56:00","8"
"vsrv17","SSTP","2017-01-12 21:58:00","2017-01-12 21:58:00","0"
"vsrv17","SSTP","2017-01-12 21:32:00","2017-01-12 21:59:00","27"
"vsrv16","SSTP","2017-01-12 20:34:00","2017-01-12 21:59:00","85"
"vsrv17","SSTP","2017-01-12 21:26:00","2017-01-12 22:01:00","35"
"vsrv16","SSTP","2017-01-12 20:59:00","2017-01-12 22:02:00","63"
"vsrv16","SSTP","2017-01-12 21:59:00","2017-01-12 22:03:00","4"
"vsrv17","OPENVPN_L2","2017-01-12 18:31:00","2017-01-12 22:03:00","212"
"vsrv17","SSTP","2017-01-12 21:03:00","2017-01-12 22:05:00","62"
"vsrv16","SSTP","2017-01-12 22:08:00","2017-01-12 22:08:00","0"
"vsrv8","SSTP","2017-01-12 21:27:00","2017-01-12 22:08:00","41"
"vsrv8","PPTP","2017-01-12 21:26:00","2017-01-12 22:09:00","43"
"vsrv16","SSTP","2017-01-12 21:16:00","2017-01-12 22:12:00","56"
"vsrv8","PPTP","2017-01-12 22:09:00","2017-01-12 22:15:00","6"
"vsrv17","SSTP","2017-01-12 22:15:00","2017-01-12 22:15:00","0"
"vsrv16","PPTP","2017-01-12 17:24:00","2017-01-12 22:16:00","292"
"vsrv8","SSTP","2017-01-12 22:19:00","2017-01-12 22:19:00","0"
"vsrv17","PPTP","2017-01-12 21:25:00","2017-01-12 22:21:00","56"
"vsrv17","PPTP","2017-01-12 21:38:00","2017-01-12 22:21:00","43"
"vsrv16","SSTP","2017-01-12 22:07:00","2017-01-12 22:22:00","15"
"vsrv17","SSTP","2017-01-12 22:23:00","2017-01-12 22:23:00","0"
"vsrv17","SSTP","2017-01-12 22:23:00","2017-01-12 22:23:00","0"
"vsrv8","SSTP","2017-01-12 21:17:00","2017-01-12 22:24:00","67"
"vsrv16","SSTP","2017-01-12 21:38:00","2017-01-12 22:25:00","47"
"vsrv17","PPTP","2017-01-12 21:37:00","2017-01-12 22:25:00","48"
"vsrv8","SSTP","2017-01-12 22:19:00","2017-01-12 22:25:00","6"
"vsrv8","SSTP","2017-01-12 21:45:00","2017-01-12 22:27:00","42"
"vsrv8","SSTP","2017-01-12 22:19:00","2017-01-12 22:28:00","9"
"vsrv16","SSTP","2017-01-12 19:55:00","2017-01-12 22:30:00","155"
"vsrv17","SSTP","2017-01-12 21:54:00","2017-01-12 22:32:00","38"
"vsrv16","SSTP","2017-01-12 18:31:00","2017-01-12 22:32:00","241"
"vsrv16","PPTP","2017-01-12 20:32:00","2017-01-12 22:34:00","122"
"vsrv17","PPTP","2017-01-12 22:22:00","2017-01-12 22:34:00","12"
"vsrv8","OPENVPN_L2","2017-01-12 20:35:00","2017-01-12 22:35:00","120"
"vsrv16","PPTP","2017-01-12 22:34:00","2017-01-12 22:35:00","1"
"vsrv8","SSTP","2017-01-12 21:41:00","2017-01-12 22:35:00","54"
"vsrv17","PPTP","2017-01-12 19:55:00","2017-01-12 22:36:00","161"
"vsrv16","PPTP","2017-01-12 22:32:00","2017-01-12 22:38:00","6"
"vsrv16","PPTP","2017-01-12 18:53:00","2017-01-12 22:39:00","226"
"vsrv8","PPTP","2017-01-12 22:39:00","2017-01-12 22:40:00","1"
"vsrv8","PPTP","2017-01-12 21:26:00","2017-01-12 22:41:00","75"
"vsrv8","PPTP","2017-01-12 22:23:00","2017-01-12 22:42:00","19"
"vsrv16","PPTP","2017-01-12 22:36:00","2017-01-12 22:43:00","7"
"vsrv17","PPTP","2017-01-12 20:56:00","2017-01-12 22:44:00","108"
"vsrv17","SSTP","2017-01-12 20:40:00","2017-01-12 22:44:00","124"
"vsrv17","SSTP","2017-01-12 19:02:00","2017-01-12 22:45:00","223"
"vsrv16","PPTP","2017-01-12 18:30:00","2017-01-12 22:45:00","255"
"vsrv8","PPTP","2017-01-12 21:32:00","2017-01-12 22:46:00","74"
"vsrv16","SSTP","2017-01-12 22:32:00","2017-01-12 22:48:00","16"
"vsrv8","PPTP","2017-01-12 21:36:00","2017-01-12 22:50:00","74"
"vsrv8","PPTP","2017-01-12 21:16:00","2017-01-12 22:52:00","96"
"vsrv8","PPTP","2017-01-12 21:50:00","2017-01-12 22:52:00","62"
"vsrv16","SSTP","2017-01-12 21:59:00","2017-01-12 22:52:00","53"
"vsrv17","SSTP","2017-01-12 22:49:00","2017-01-12 22:53:00","4"
"vsrv8","PPTP","2017-01-12 21:55:00","2017-01-12 22:55:00","60"
"vsrv17","PPTP","2017-01-12 21:13:00","2017-01-12 22:55:00","102"
"vsrv16","SSTP","2017-01-12 22:24:00","2017-01-12 22:55:00","31"
"vsrv16","PPTP","2017-01-12 21:11:00","2017-01-12 22:56:00","105"
"vsrv8","PPTP","2017-01-12 22:00:00","2017-01-12 22:56:00","56"
"vsrv8","OPENVPN_L2","2017-01-12 21:26:00","2017-01-12 22:57:00","91"
"vsrv11","SOFTETHER","2017-01-12 22:55:00","2017-01-12 22:57:00","2"
"vsrv16","PPTP","2017-01-12 22:08:00","2017-01-12 22:58:00","50"
"vsrv16","SSTP","2017-01-12 20:53:00","2017-01-12 22:59:00","126"
"vsrv16","PPTP","2017-01-12 21:22:00","2017-01-12 23:01:00","99"
"vsrv17","SSTP","2017-01-12 20:21:00","2017-01-12 23:01:00","160"
"vsrv17","SSTP","2017-01-12 23:01:00","2017-01-12 23:01:00","0"
"vsrv17","OPENVPN_L2","2017-01-12 23:03:00","2017-01-12 23:03:00","0"
"vsrv17","PPTP","2017-01-12 22:03:00","2017-01-12 23:04:00","61"
"vsrv17","PPTP","2017-01-12 21:29:00","2017-01-12 23:04:00","95"
"vsrv8","SSTP","2017-01-12 23:03:00","2017-01-12 23:05:00","2"
"vsrv16","SSTP","2017-01-12 22:26:00","2017-01-12 23:05:00","39"
"vsrv17","PPTP","2017-01-12 22:00:00","2017-01-12 23:07:00","67"
"vsrv8","SSTP","2017-01-12 21:57:00","2017-01-12 23:09:00","72"
"vsrv16","SSTP","2017-01-12 22:05:00","2017-01-12 23:10:00","65"
"vsrv17","SSTP","2017-01-12 22:51:00","2017-01-12 23:10:00","19"
"vsrv8","SSTP","2017-01-12 23:01:00","2017-01-12 23:10:00","9"
"vsrv8","SSTP","2017-01-12 21:14:00","2017-01-12 23:11:00","117"
"vsrv17","SSTP","2017-01-12 23:10:00","2017-01-12 23:13:00","3"
"vsrv8","PPTP","2017-01-12 21:53:00","2017-01-12 23:14:00","81"
"vsrv17","SSTP","2017-01-12 23:01:00","2017-01-12 23:15:00","14"
"vsrv17","SSTP","2017-01-12 21:20:00","2017-01-12 23:15:00","115"
"vsrv17","PPTP","2017-01-12 21:34:00","2017-01-12 23:16:00","102"
"vsrv17","PPTP","2017-01-12 22:39:00","2017-01-12 23:16:00","37"
"vsrv17","PPTP","2017-01-12 23:14:00","2017-01-12 23:17:00","3"
"vsrv8","SSTP","2017-01-12 23:18:00","2017-01-12 23:19:00","1"
"vsrv17","SSTP","2017-01-12 22:00:00","2017-01-12 23:19:00","79"
"vsrv8","SSTP","2017-01-12 22:09:00","2017-01-12 23:21:00","72"
"vsrv17","OPENVPN_L2","2017-01-12 23:05:00","2017-01-12 23:22:00","17"
"vsrv16","SSTP","2017-01-12 23:16:00","2017-01-12 23:23:00","7"
"vsrv8","PPTP","2017-01-12 23:07:00","2017-01-12 23:23:00","16"
"vsrv17","PPTP","2017-01-12 22:43:00","2017-01-12 23:24:00","41"
"vsrv8","SSTP","2017-01-12 23:24:00","2017-01-12 23:25:00","1"
"vsrv16","SSTP","2017-01-12 23:23:00","2017-01-12 23:26:00","3"
"vsrv17","PPTP","2017-01-12 21:57:00","2017-01-12 23:27:00","90"
"vsrv16","SSTP","2017-01-12 22:08:00","2017-01-12 23:28:00","80"
"vsrv16","PPTP","2017-01-12 23:25:00","2017-01-12 23:29:00","4"
"vsrv8","PPTP","2017-01-12 19:05:00","2017-01-12 23:29:00","264"
"vsrv8","SSTP","2017-01-12 23:16:00","2017-01-12 23:29:00","13"
"vsrv16","PPTP","2017-01-12 19:51:00","2017-01-12 23:29:00","218"
"vsrv17","PPTP","2017-01-12 21:32:00","2017-01-12 23:31:00","119"
"vsrv17","PPTP","2017-01-12 23:29:00","2017-01-12 23:32:00","3"
"vsrv16","SSTP","2017-01-12 21:11:00","2017-01-12 23:33:00","142"
"vsrv11","PPTP","2017-01-12 21:44:00","2017-01-12 23:33:00","109"
"vsrv8","PPTP","2017-01-12 23:32:00","2017-01-12 23:35:00","3"
"vsrv17","SSTP","2017-01-12 22:39:00","2017-01-12 23:35:00","56"
"vsrv16","SSTP","2017-01-12 23:28:00","2017-01-12 23:37:00","9"
"vsrv16","SSTP","2017-01-12 23:19:00","2017-01-12 23:37:00","18"
"vsrv8","SSTP","2017-01-12 23:12:00","2017-01-12 23:37:00","25"
"vsrv8","PPTP","2017-01-12 23:35:00","2017-01-12 23:38:00","3"
"vsrv17","PPTP","2017-01-12 21:42:00","2017-01-12 23:38:00","116"
"vsrv16","SSTP","2017-01-12 21:39:00","2017-01-12 23:38:00","119"
"vsrv17","PPTP","2017-01-12 23:38:00","2017-01-12 23:38:00","0"
"vsrv8","SSTP","2017-01-12 23:11:00","2017-01-12 23:39:00","28"
"vsrv16","PPTP","2017-01-12 18:35:00","2017-01-12 23:39:00","304"
"vsrv8","PPTP","2017-01-12 23:30:00","2017-01-12 23:39:00","9"
"vsrv8","SSTP","2017-01-12 21:54:00","2017-01-12 23:40:00","106"
"vsrv17","PPTP","2017-01-12 23:36:00","2017-01-12 23:40:00","4"
"vsrv16","SSTP","2017-01-12 23:33:00","2017-01-12 23:40:00","7"
"vsrv17","PPTP","2017-01-12 23:38:00","2017-01-12 23:41:00","3"
"vsrv17","PPTP","2017-01-12 23:01:00","2017-01-12 23:42:00","41"
"vsrv8","SSTP","2017-01-12 23:37:00","2017-01-12 23:42:00","5"
"vsrv8","PPTP","2017-01-12 23:26:00","2017-01-12 23:43:00","17"
"vsrv8","PPTP","2017-01-12 23:35:00","2017-01-12 23:43:00","8"
"vsrv17","PPTP","2017-01-12 21:47:00","2017-01-12 23:44:00","117"
"vsrv17","SSTP","2017-01-12 23:43:00","2017-01-12 23:44:00","1"
"vsrv16","SSTP","2017-01-12 22:27:00","2017-01-12 23:46:00","79"
"vsrv8","PPTP","2017-01-12 21:14:00","2017-01-12 23:46:00","152"
"vsrv8","SSTP","2017-01-12 23:43:00","2017-01-12 23:46:00","3"
"vsrv16","PPTP","2017-01-12 23:44:00","2017-01-12 23:47:00","3"
"vsrv16","PPTP","2017-01-12 23:39:00","2017-01-12 23:47:00","8"
"vsrv16","SSTP","2017-01-12 21:13:00","2017-01-12 23:47:00","154"
"vsrv16","PPTP","2017-01-12 22:49:00","2017-01-12 23:47:00","58"
"vsrv16","SSTP","2017-01-12 20:43:00","2017-01-12 23:48:00","185"
"vsrv16","SSTP","2017-01-12 18:21:00","2017-01-12 23:48:00","327"
"vsrv16","SSTP","2017-01-12 23:22:00","2017-01-12 23:48:00","26"
"vsrv16","SSTP","2017-01-12 22:24:00","2017-01-12 23:49:00","85"
"vsrv16","PPTP","2017-01-12 22:10:00","2017-01-12 23:50:00","100"
"vsrv17","PPTP","2017-01-12 22:25:00","2017-01-12 23:51:00","86"
"vsrv17","PPTP","2017-01-12 21:19:00","2017-01-12 23:51:00","152"
"vsrv8","PPTP","2017-01-12 22:27:00","2017-01-12 23:51:00","84"
"vsrv8","PPTP","2017-01-12 23:31:00","2017-01-12 23:51:00","20"
"vsrv8","PPTP","2017-01-12 23:51:00","2017-01-12 23:52:00","1"
"vsrv8","SSTP","2017-01-12 23:07:00","2017-01-12 23:52:00","45"
"vsrv16","PPTP","2017-01-12 20:17:00","2017-01-12 23:53:00","216"
"vsrv16","SSTP","2017-01-12 23:53:00","2017-01-12 23:53:00","0"
"vsrv16","PPTP","2017-01-12 23:17:00","2017-01-12 23:53:00","36"
"vsrv16","PPTP","2017-01-12 20:27:00","2017-01-12 23:54:00","207"
"vsrv17","SSTP","2017-01-12 22:44:00","2017-01-12 23:54:00","70"
"vsrv8","PPTP","2017-01-12 21:52:00","2017-01-12 23:54:00","122"
"vsrv8","SSTP","2017-01-12 23:22:00","2017-01-12 23:54:00","32"
"vsrv8","SSTP","2017-01-12 23:50:00","2017-01-12 23:55:00","5"
"vsrv17","SSTP","2017-01-12 23:30:00","2017-01-12 23:55:00","25"
"vsrv16","PPTP","2017-01-12 21:10:00","2017-01-12 23:56:00","166"
"vsrv16","PPTP","2017-01-12 21:16:00","2017-01-12 23:58:00","162"
"vsrv16","PPTP","2017-01-12 23:23:00","2017-01-12 23:58:00","35"
"vsrv17","PPTP","2017-01-12 21:13:00","2017-01-12 23:59:00","166"
"vsrv17","PPTP","2017-01-12 23:27:00","2017-01-12 23:59:00","32"
"vsrv8","SSTP","2017-01-12 23:25:00","2017-01-13 00:00:00","35"
"vsrv8","SSTP","2017-01-12 23:59:00","2017-01-13 00:00:00","1"
"vsrv8","SSTP","2017-01-12 23:19:00","2017-01-13 00:00:00","41"
"vsrv8","SSTP","2017-01-12 21:57:00","2017-01-13 00:00:00","123"
"vsrv17","SSTP","2017-01-12 21:48:00","2017-01-13 00:00:00","132"
"vsrv8","PPTP","2017-01-12 23:18:00","2017-01-13 00:01:00","43"
"vsrv16","PPTP","2017-01-12 23:43:00","2017-01-13 00:01:00","18"
"vsrv17","SSTP","2017-01-12 23:18:00","2017-01-13 00:01:00","43"
"vsrv17","PPTP","2017-01-12 20:50:00","2017-01-13 00:02:00","192"
"vsrv8","SSTP","2017-01-12 21:22:00","2017-01-13 00:03:00","161"
"vsrv17","PPTP","2017-01-12 20:10:00","2017-01-13 00:03:00","233"
"vsrv17","PPTP","2017-01-12 23:05:00","2017-01-13 00:03:00","58"
"vsrv8","PPTP","2017-01-13 00:02:00","2017-01-13 00:04:00","2"
"vsrv8","SSTP","2017-01-12 20:12:00","2017-01-13 00:04:00","232"
"vsrv16","SSTP","2017-01-12 23:35:00","2017-01-13 00:06:00","31"
"vsrv17","PPTP","2017-01-12 21:14:00","2017-01-13 00:06:00","172"
"vsrv16","SSTP","2017-01-12 21:16:00","2017-01-13 00:06:00","170"
"vsrv16","PPTP","2017-01-12 22:54:00","2017-01-13 00:06:00","72"
"vsrv16","PPTP","2017-01-13 00:04:00","2017-01-13 00:08:00","4"
"vsrv17","PPTP","2017-01-12 19:29:00","2017-01-13 00:09:00","280"
"vsrv16","PPTP","2017-01-12 22:54:00","2017-01-13 00:09:00","75"
"vsrv16","OPENVPN_L2","2017-01-13 00:08:00","2017-01-13 00:10:00","2"
"vsrv16","PPTP","2017-01-12 23:04:00","2017-01-13 00:10:00","66"
"vsrv8","SSTP","2017-01-12 23:53:00","2017-01-13 00:12:00","19"
"vsrv8","SSTP","2017-01-13 00:01:00","2017-01-13 00:12:00","11"
"vsrv8","PPTP","2017-01-12 23:52:00","2017-01-13 00:15:00","23"
"vsrv16","SSTP","2017-01-12 19:25:00","2017-01-13 00:15:00","290"
"vsrv16","SSTP","2017-01-12 10:54:00","2017-01-13 00:16:00","802"
"vsrv17","PPTP","2017-01-13 00:13:00","2017-01-13 00:17:00","4"
"vsrv8","PPTP","2017-01-12 23:45:00","2017-01-13 00:19:00","34"
"vsrv16","PPTP","2017-01-12 23:43:00","2017-01-13 00:19:00","36"
"vsrv8","SSTP","2017-01-12 21:35:00","2017-01-13 00:20:00","165"
"vsrv17","PPTP","2017-01-12 21:58:00","2017-01-13 00:21:00","143"
"vsrv16","PPTP","2017-01-12 22:13:00","2017-01-13 00:22:00","129"
"vsrv8","SSTP","2017-01-13 00:22:00","2017-01-13 00:23:00","1"
"vsrv8","SSTP","2017-01-13 00:24:00","2017-01-13 00:24:00","0"
"vsrv8","SSTP","2017-01-13 00:21:00","2017-01-13 00:24:00","3"
"vsrv8","SSTP","2017-01-13 00:24:00","2017-01-13 00:24:00","0"
"vsrv8","SSTP","2017-01-12 22:55:00","2017-01-13 00:25:00","90"
"vsrv8","PPTP","2017-01-12 20:18:00","2017-01-13 00:25:00","247"
"vsrv17","SSTP","2017-01-12 22:57:00","2017-01-13 00:26:00","89"
"vsrv8","SSTP","2017-01-12 21:04:00","2017-01-13 00:26:00","202"
"vsrv17","SSTP","2017-01-13 00:32:00","2017-01-13 00:35:00","3"
"vsrv16","PPTP","2017-01-13 00:21:00","2017-01-13 00:35:00","14"
"vsrv17","SSTP","2017-01-12 23:59:00","2017-01-13 00:35:00","36"
"vsrv16","SSTP","2017-01-13 00:03:00","2017-01-13 00:35:00","32"
"vsrv16","SSTP","2017-01-13 00:36:00","2017-01-13 00:36:00","0"
"vsrv8","PPTP","2017-01-12 23:36:00","2017-01-13 00:37:00","61"
"vsrv16","PPTP","2017-01-12 19:51:00","2017-01-13 00:37:00","286"
"vsrv17","PPTP","2017-01-13 00:37:00","2017-01-13 00:37:00","0"
"vsrv17","SSTP","2017-01-13 00:09:00","2017-01-13 00:38:00","29"
"vsrv8","PPTP","2017-01-13 00:15:00","2017-01-13 00:39:00","24"
"vsrv8","SSTP","2017-01-13 00:24:00","2017-01-13 00:42:00","18"
"vsrv8","PPTP","2017-01-12 21:30:00","2017-01-13 00:44:00","194"
"vsrv17","SSTP","2017-01-12 22:49:00","2017-01-13 00:45:00","116"
"vsrv17","PPTP","2017-01-13 00:44:00","2017-01-13 00:45:00","1"
"vsrv16","SSTP","2017-01-12 19:22:00","2017-01-13 00:46:00","324"
"vsrv17","PPTP","2017-01-13 00:44:00","2017-01-13 00:47:00","3"
"vsrv8","PPTP","2017-01-12 22:48:00","2017-01-13 00:49:00","121"
"vsrv17","PPTP","2017-01-13 00:47:00","2017-01-13 00:50:00","3"
"vsrv8","SSTP","2017-01-12 23:32:00","2017-01-13 00:50:00","78"
"vsrv17","SSTP","2017-01-13 00:25:00","2017-01-13 00:52:00","27"
"vsrv16","SSTP","2017-01-13 00:00:00","2017-01-13 00:52:00","52"
"vsrv17","SSTP","2017-01-13 00:49:00","2017-01-13 00:53:00","4"
"vsrv16","SSTP","2017-01-13 00:13:00","2017-01-13 00:53:00","40"
"vsrv17","SSTP","2017-01-13 00:33:00","2017-01-13 00:55:00","22"
"vsrv16","SSTP","2017-01-13 00:44:00","2017-01-13 00:56:00","12"
"vsrv16","SSTP","2017-01-12 22:51:00","2017-01-13 00:57:00","126"
"vsrv8","PPTP","2017-01-13 00:46:00","2017-01-13 01:00:00","14"
"vsrv16","PPTP","2017-01-13 00:05:00","2017-01-13 01:03:00","58"
"vsrv16","PPTP","2017-01-13 00:36:00","2017-01-13 01:03:00","27"
"vsrv16","PPTP","2017-01-13 00:32:00","2017-01-13 01:04:00","32"
"vsrv8","PPTP","2017-01-13 00:12:00","2017-01-13 01:04:00","52"
"vsrv8","PPTP","2017-01-12 22:45:00","2017-01-13 01:06:00","141"
"vsrv16","PPTP","2017-01-12 21:25:00","2017-01-13 01:06:00","221"
"vsrv8","SSTP","2017-01-13 00:33:00","2017-01-13 01:07:00","34"
"vsrv16","PPTP","2017-01-13 01:05:00","2017-01-13 01:07:00","2"
"vsrv8","PPTP","2017-01-13 00:19:00","2017-01-13 01:07:00","48"
"vsrv8","PPTP","2017-01-13 00:13:00","2017-01-13 01:08:00","55"
"vsrv17","SSTP","2017-01-13 01:12:00","2017-01-13 01:13:00","1"
"vsrv17","SSTP","2017-01-13 01:10:00","2017-01-13 01:13:00","3"
"vsrv16","SSTP","2017-01-12 23:28:00","2017-01-13 01:14:00","106"
"vsrv17","PPTP","2017-01-13 00:17:00","2017-01-13 01:14:00","57"
"vsrv8","SSTP","2017-01-13 01:13:00","2017-01-13 01:17:00","4"
"vsrv17","SSTP","2017-01-12 22:05:00","2017-01-13 01:18:00","193"
"vsrv8","SSTP","2017-01-13 00:19:00","2017-01-13 01:20:00","61"
"vsrv16","PPTP","2017-01-13 01:09:00","2017-01-13 01:22:00","13"
"vsrv16","PPTP","2017-01-12 23:43:00","2017-01-13 01:26:00","103"
"vsrv17","PPTP","2017-01-12 21:43:00","2017-01-13 01:27:00","224"
"vsrv16","PPTP","2017-01-13 00:24:00","2017-01-13 01:29:00","65"
"vsrv16","SSTP","2017-01-12 23:20:00","2017-01-13 01:30:00","130"
"vsrv17","SSTP","2017-01-13 01:28:00","2017-01-13 01:30:00","2"
"vsrv16","SSTP","2017-01-13 01:35:00","2017-01-13 01:36:00","1"
"vsrv16","SSTP","2017-01-13 00:20:00","2017-01-13 01:36:00","76"
"vsrv8","PPTP","2017-01-13 00:22:00","2017-01-13 01:36:00","74"
"vsrv17","PPTP","2017-01-13 01:08:00","2017-01-13 01:37:00","29"
"vsrv17","PPTP","2017-01-13 00:31:00","2017-01-13 01:37:00","66"
"vsrv8","SSTP","2017-01-13 01:36:00","2017-01-13 01:38:00","2"
"vsrv16","PPTP","2017-01-13 01:08:00","2017-01-13 01:39:00","31"
"vsrv8","PPTP","2017-01-12 17:29:00","2017-01-13 01:40:00","491"
"vsrv16","SSTP","2017-01-13 01:19:00","2017-01-13 01:40:00","21"
"vsrv17","SSTP","2017-01-13 01:42:00","2017-01-13 01:48:00","6"
"vsrv8","PPTP","2017-01-13 01:29:00","2017-01-13 01:50:00","21"
"vsrv16","PPTP","2017-01-12 23:19:00","2017-01-13 01:51:00","152"
"vsrv16","PPTP","2017-01-13 00:19:00","2017-01-13 01:58:00","99"
"vsrv17","PPTP","2017-01-13 01:50:00","2017-01-13 02:01:00","11"
"vsrv8","SSTP","2017-01-13 00:50:00","2017-01-13 02:05:00","75"
"vsrv16","SSTP","2017-01-12 23:41:00","2017-01-13 02:11:00","150"
"vsrv16","SSTP","2017-01-13 00:11:00","2017-01-13 02:13:00","122"
"vsrv16","PPTP","2017-01-12 21:41:00","2017-01-13 02:13:00","272"
"vsrv8","SSTP","2017-01-13 01:05:00","2017-01-13 02:16:00","71"
"vsrv8","PPTP","2017-01-13 01:45:00","2017-01-13 02:19:00","34"
"vsrv16","SSTP","2017-01-13 02:18:00","2017-01-13 02:21:00","3"
"vsrv8","SSTP","2017-01-12 21:12:00","2017-01-13 02:26:00","314"
"vsrv16","SSTP","2017-01-12 19:55:00","2017-01-13 02:31:00","396"
"vsrv16","SSTP","2017-01-13 02:07:00","2017-01-13 02:32:00","25"
"vsrv16","SSTP","2017-01-13 02:20:00","2017-01-13 02:32:00","12"
"vsrv16","PPTP","2017-01-12 22:50:00","2017-01-13 02:33:00","223"
"vsrv17","PPTP","2017-01-12 23:13:00","2017-01-13 02:34:00","201"
"vsrv8","SSTP","2017-01-13 00:37:00","2017-01-13 02:36:00","119"
"vsrv17","SSTP","2017-01-13 01:51:00","2017-01-13 02:41:00","50"
"vsrv8","PPTP","2017-01-13 02:39:00","2017-01-13 02:41:00","2"
"vsrv8","SSTP","2017-01-12 22:24:00","2017-01-13 02:42:00","258"
"vsrv16","PPTP","2017-01-13 00:17:00","2017-01-13 02:45:00","148"
"vsrv16","PPTP","2017-01-13 01:59:00","2017-01-13 02:45:00","46"
"vsrv16","PPTP","2017-01-13 01:06:00","2017-01-13 02:47:00","101"
"vsrv8","PPTP","2017-01-13 02:32:00","2017-01-13 02:47:00","15"
"vsrv8","SSTP","2017-01-13 01:23:00","2017-01-13 02:48:00","85"
"vsrv8","SSTP","2017-01-12 23:16:00","2017-01-13 02:48:00","212"
"vsrv17","PPTP","2017-01-12 22:14:00","2017-01-13 02:48:00","274"
