Servidor, Protocolo, Data_Hora_Ini, Data_Hora_End, Duracao
"vsrv8","SSTP","2017-01-03 22:59:00","2017-01-03 23:33:00",34
"vsrv17","SSTP","2017-01-03 23:03:00","2017-01-03 23:33:00",30
"vsrv8","PPTP","2017-01-03 21:10:00","2017-01-03 23:34:00",144
"vsrv8","SSTP","2017-01-03 23:27:00","2017-01-03 23:34:00",7
"vsrv17","PPTP","2017-01-03 19:46:00","2017-01-03 23:34:00",228
"vsrv17","SSTP","2017-01-03 23:31:00","2017-01-03 23:34:00",3
"vsrv16","SSTP","2017-01-03 21:50:00","2017-01-03 23:35:00",105
"vsrv16","PPTP","2017-01-03 21:23:00","2017-01-03 23:35:00",132
"vsrv8","PPTP","2017-01-03 22:01:00","2017-01-03 23:44:00",103
"vsrv16","PPTP","2017-01-03 23:39:00","2017-01-03 23:45:00",6
"vsrv17","SSTP","2017-01-03 23:30:00","2017-01-03 23:48:00",18
"vsrv16","PPTP","2017-01-03 11:43:00","2017-01-03 23:53:00",730
"vsrv16","SSTP","2017-01-03 22:18:00","2017-01-03 23:53:00",95
"vsrv16","SSTP","2017-01-03 23:15:00","2017-01-03 23:55:00",40
"vsrv8","SSTP","2017-01-03 23:54:00","2017-01-03 23:58:00",4
"vsrv8","SSTP","2017-01-03 23:11:00","2017-01-04 00:05:00",54
"vsrv8","PPTP","2017-01-03 23:04:00","2017-01-04 00:09:00",65
"vsrv8","PPTP","2017-01-04 00:13:00","2017-01-04 00:15:00",2
"vsrv17","PPTP","2017-01-03 21:56:00","2017-01-04 00:17:00",141
"vsrv17","SSTP","2017-01-03 16:33:00","2017-01-04 00:19:00",466
"vsrv8","PPTP","2017-01-03 23:19:00","2017-01-04 00:24:00",65
"vsrv16","SSTP","2017-01-03 22:39:00","2017-01-04 00:25:00",106
"vsrv17","PPTP","2017-01-04 00:01:00","2017-01-04 00:25:00",24
"vsrv8","SSTP","2017-01-03 23:16:00","2017-01-04 00:35:00",79
"vsrv8","SSTP","2017-01-03 21:45:00","2017-01-04 00:48:00",183
"vsrv17","PPTP","2017-01-03 21:34:00","2017-01-04 00:55:00",201
"vsrv16","PPTP","2017-01-03 18:55:00","2017-01-04 01:02:00",367
"vsrv16","PPTP","2017-01-04 00:56:00","2017-01-04 01:02:00",6
"vsrv16","SSTP","2017-01-03 23:18:00","2017-01-04 01:03:00",105
"vsrv16","PPTP","2017-01-03 23:36:00","2017-01-04 01:22:00",106
"vsrv16","PPTP","2017-01-04 01:21:00","2017-01-04 01:33:00",12
"vsrv17","PPTP","2017-01-04 01:37:00","2017-01-04 01:38:00",1
"vsrv16","SSTP","2017-01-04 01:39:00","2017-01-04 01:40:00",1
"vsrv16","SSTP","2017-01-04 01:41:00","2017-01-04 01:41:00",0
"vsrv17","SSTP","2017-01-04 01:44:00","2017-01-04 01:45:00",1
"vsrv11","PPTP","2017-01-04 01:48:00","2017-01-04 01:53:00",5
"vsrv16","SSTP","2017-01-03 17:21:00","2017-01-04 01:56:00",515
"vsrv8","SSTP","2017-01-04 01:06:00","2017-01-04 02:01:00",55
"vsrv11","PPTP","2017-01-04 01:54:00","2017-01-04 02:03:00",9
"vsrv16","SSTP","2017-01-03 20:30:00","2017-01-04 02:05:00",335
"vsrv17","SSTP","2017-01-04 00:11:00","2017-01-04 03:06:00",175
"vsrv17","PPTP","2017-01-03 23:11:00","2017-01-04 03:13:00",242
"vsrv8","SSTP","2017-01-04 02:07:00","2017-01-04 03:39:00",92
"vsrv16","SSTP","2017-01-04 04:29:00","2017-01-04 04:59:00",30
"vsrv8","PPTP","2017-01-04 00:57:00","2017-01-04 08:06:00",429
"vsrv8","SSTP","2017-01-04 03:48:00","2017-01-04 08:36:00",288
"vsrv16","SSTP","2017-01-04 08:09:00","2017-01-04 08:56:00",47
"vsrv8","PPTP","2017-01-04 08:27:00","2017-01-04 09:13:00",46
"vsrv8","SSTP","2017-01-04 08:22:00","2017-01-04 09:17:00",55
"vsrv8","PPTP","2017-01-04 09:08:00","2017-01-04 09:19:00",11
"vsrv16","PPTP","2017-01-04 09:19:00","2017-01-04 09:21:00",2
"vsrv17","PPTP","2017-01-04 09:14:00","2017-01-04 09:28:00",14
"vsrv16","PPTP","2017-01-04 09:20:00","2017-01-04 09:30:00",10
"vsrv11","SSTP","2017-01-04 08:37:00","2017-01-04 09:34:00",57
"vsrv16","PPTP","2017-01-04 09:35:00","2017-01-04 09:36:00",1
"vsrv11","SSTP","2017-01-04 09:43:00","2017-01-04 10:10:00",27
"vsrv11","SOFTETHER","2017-01-04 09:20:00","2017-01-04 10:15:00",55
"vsrv11","SSTP","2017-01-04 09:12:00","2017-01-04 10:24:00",72
"vsrv17","PPTP","2017-01-04 09:33:00","2017-01-04 10:27:00",54
"vsrv8","OPENVPN_L2","2017-01-04 10:21:00","2017-01-04 10:28:00",7
"vsrv16","PPTP","2017-01-04 09:10:00","2017-01-04 10:29:00",79
"vsrv16","PPTP","2017-01-04 09:42:00","2017-01-04 10:30:00",48
"vsrv8","SSTP","2017-01-04 10:30:00","2017-01-04 10:32:00",2
"vsrv16","SSTP","2017-01-04 10:25:00","2017-01-04 10:35:00",10
"vsrv16","SSTP","2017-01-04 10:35:00","2017-01-04 10:35:00",0
"vsrv16","SSTP","2017-01-04 10:36:00","2017-01-04 10:40:00",4
"vsrv17","OPENVPN_L2","2017-01-04 10:33:00","2017-01-04 10:40:00",7
"vsrv17","PPTP","2017-01-04 10:12:00","2017-01-04 10:43:00",31
"vsrv8","PPTP","2017-01-04 10:32:00","2017-01-04 10:49:00",17
"vsrv16","SSTP","2017-01-04 08:28:00","2017-01-04 10:51:00",143
"vsrv16","SSTP","2017-01-04 09:44:00","2017-01-04 10:53:00",69
"vsrv8","PPTP","2017-01-04 09:06:00","2017-01-04 11:00:00",114
"vsrv8","SSTP","2017-01-04 11:09:00","2017-01-04 11:12:00",3
"vsrv16","SSTP","2017-01-04 09:39:00","2017-01-04 11:16:00",97
"vsrv16","PPTP","2017-01-04 11:14:00","2017-01-04 11:23:00",9
"vsrv16","SSTP","2017-01-04 11:23:00","2017-01-04 11:35:00",12
"vsrv8","SSTP","2017-01-04 11:23:00","2017-01-04 11:36:00",13
"vsrv8","PPTP","2017-01-04 09:30:00","2017-01-04 11:59:00",149
"vsrv8","SSTP","2017-01-04 11:56:00","2017-01-04 12:02:00",6
"vsrv17","SSTP","2017-01-04 10:40:00","2017-01-04 12:05:00",85
"vsrv8","SSTP","2017-01-04 12:04:00","2017-01-04 12:05:00",1
"vsrv16","SSTP","2017-01-04 10:36:00","2017-01-04 12:06:00",90
"vsrv8","SSTP","2017-01-04 12:06:00","2017-01-04 12:06:00",0
"vsrv8","PPTP","2017-01-04 11:14:00","2017-01-04 12:07:00",53
"vsrv8","PPTP","2017-01-04 10:13:00","2017-01-04 12:09:00",116
"vsrv8","OPENVPN_L2","2017-01-04 10:41:00","2017-01-04 12:09:00",88
"vsrv16","SSTP","2017-01-04 12:07:00","2017-01-04 12:10:00",3
"vsrv17","PPTP","2017-01-04 11:05:00","2017-01-04 12:10:00",65
"vsrv17","SSTP","2017-01-04 12:10:00","2017-01-04 12:12:00",2
"vsrv16","PPTP","2017-01-04 12:11:00","2017-01-04 12:17:00",6
"vsrv8","SSTP","2017-01-04 11:45:00","2017-01-04 12:22:00",37
"vsrv16","SSTP","2017-01-04 12:24:00","2017-01-04 12:26:00",2
"vsrv11","SOFTETHER","2017-01-04 10:20:00","2017-01-04 12:30:00",130
"vsrv11","SSTP","2017-01-04 12:29:00","2017-01-04 12:33:00",4
"vsrv8","PPTP","2017-01-04 11:29:00","2017-01-04 12:34:00",65
"vsrv8","SSTP","2017-01-04 12:22:00","2017-01-04 12:38:00",16
"vsrv17","SSTP","2017-01-04 12:40:00","2017-01-04 12:42:00",2
"vsrv17","SSTP","2017-01-04 10:44:00","2017-01-04 12:44:00",120
"vsrv17","PPTP","2017-01-04 12:46:00","2017-01-04 12:46:00",0
"vsrv8","SSTP","2017-01-03 22:52:00","2017-01-04 12:48:00",836
"vsrv16","PPTP","2017-01-04 11:32:00","2017-01-04 12:50:00",78
"vsrv16","SSTP","2017-01-04 12:30:00","2017-01-04 12:50:00",20
"vsrv16","SSTP","2017-01-04 12:32:00","2017-01-04 12:53:00",21
"vsrv17","SSTP","2017-01-04 11:44:00","2017-01-04 13:04:00",80
"vsrv8","PPTP","2017-01-04 11:48:00","2017-01-04 13:07:00",79
"vsrv17","PPTP","2017-01-04 12:17:00","2017-01-04 13:10:00",53
"vsrv16","SSTP","2017-01-04 13:16:00","2017-01-04 13:22:00",6
"vsrv16","PPTP","2017-01-04 13:18:00","2017-01-04 13:27:00",9
"vsrv17","SSTP","2017-01-04 13:26:00","2017-01-04 13:30:00",4
"vsrv8","PPTP","2017-01-04 13:32:00","2017-01-04 13:34:00",2
"vsrv17","PPTP","2017-01-04 13:46:00","2017-01-04 13:47:00",1
"vsrv16","SSTP","2017-01-04 13:49:00","2017-01-04 13:57:00",8
"vsrv17","PPTP","2017-01-04 13:47:00","2017-01-04 13:58:00",11
"vsrv16","SSTP","2017-01-04 13:04:00","2017-01-04 13:58:00",54
"vsrv8","PPTP","2017-01-04 13:40:00","2017-01-04 14:00:00",20
"vsrv8","PPTP","2017-01-04 13:05:00","2017-01-04 14:09:00",64
"vsrv16","SSTP","2017-01-04 14:04:00","2017-01-04 14:09:00",5
"vsrv8","SSTP","2017-01-04 13:45:00","2017-01-04 14:15:00",30
"vsrv16","OPENVPN_L2","2017-01-04 13:45:00","2017-01-04 14:25:00",40
"vsrv16","PPTP","2017-01-04 14:16:00","2017-01-04 14:26:00",10
"vsrv8","SSTP","2017-01-04 14:06:00","2017-01-04 14:29:00",23
"vsrv8","OPENVPN_L2","2017-01-04 14:29:00","2017-01-04 14:35:00",6
"vsrv17","OPENVPN_L2","2017-01-04 14:36:00","2017-01-04 14:36:00",0
"vsrv8","SSTP","2017-01-04 14:02:00","2017-01-04 14:36:00",34
"vsrv16","SSTP","2017-01-04 14:30:00","2017-01-04 14:46:00",16
"vsrv8","PPTP","2017-01-04 14:27:00","2017-01-04 14:49:00",22
"vsrv8","PPTP","2017-01-04 14:48:00","2017-01-04 14:49:00",1
"vsrv17","SSTP","2017-01-04 14:46:00","2017-01-04 14:51:00",5
"vsrv16","PPTP","2017-01-04 14:39:00","2017-01-04 14:51:00",12
"vsrv16","PPTP","2017-01-04 14:54:00","2017-01-04 15:01:00",7
"vsrv17","PPTP","2017-01-04 13:21:00","2017-01-04 15:06:00",105
"vsrv16","SSTP","2017-01-04 14:58:00","2017-01-04 15:10:00",12
"vsrv8","OPENVPN_L2","2017-01-04 14:42:00","2017-01-04 15:17:00",35
"vsrv16","PPTP","2017-01-04 11:11:00","2017-01-04 15:18:00",247
"vsrv16","PPTP","2017-01-04 15:16:00","2017-01-04 15:19:00",3
"vsrv17","SSTP","2017-01-04 14:30:00","2017-01-04 15:20:00",50
"vsrv8","PPTP","2017-01-04 15:19:00","2017-01-04 15:20:00",1
"vsrv17","OPENVPN_L2","2017-01-04 15:19:00","2017-01-04 15:21:00",2
"vsrv17","SSTP","2017-01-04 13:21:00","2017-01-04 15:22:00",121
"vsrv16","PPTP","2017-01-04 14:52:00","2017-01-04 15:25:00",33
"vsrv16","OPENVPN_L2","2017-01-04 15:21:00","2017-01-04 15:26:00",5
"vsrv8","PPTP","2017-01-04 14:03:00","2017-01-04 15:28:00",85
"vsrv17","SSTP","2017-01-04 15:19:00","2017-01-04 15:29:00",10
"vsrv8","PPTP","2017-01-04 15:13:00","2017-01-04 15:29:00",16
"vsrv16","SSTP","2017-01-04 13:18:00","2017-01-04 15:32:00",134
"vsrv16","PPTP","2017-01-04 15:28:00","2017-01-04 15:33:00",5
"vsrv8","SSTP","2017-01-04 15:30:00","2017-01-04 15:33:00",3
"vsrv17","SSTP","2017-01-04 15:27:00","2017-01-04 15:34:00",7
"vsrv16","SSTP","2017-01-04 14:51:00","2017-01-04 15:35:00",44
"vsrv16","SSTP","2017-01-04 15:35:00","2017-01-04 15:35:00",0
"vsrv8","SSTP","2017-01-04 15:34:00","2017-01-04 15:36:00",2
"vsrv16","SSTP","2017-01-04 15:36:00","2017-01-04 15:38:00",2
"vsrv8","PPTP","2017-01-04 14:22:00","2017-01-04 15:42:00",80
"vsrv8","SSTP","2017-01-04 15:16:00","2017-01-04 15:45:00",29
"vsrv17","PPTP","2017-01-04 15:45:00","2017-01-04 15:46:00",1
"vsrv17","SSTP","2017-01-04 15:39:00","2017-01-04 15:48:00",9
"vsrv16","SSTP","2017-01-04 15:35:00","2017-01-04 15:48:00",13
"vsrv16","PPTP","2017-01-04 15:48:00","2017-01-04 15:54:00",6
"vsrv17","SSTP","2017-01-04 13:38:00","2017-01-04 15:59:00",141
"vsrv17","SSTP","2017-01-04 15:27:00","2017-01-04 15:59:00",32
"vsrv16","PPTP","2017-01-04 15:04:00","2017-01-04 16:00:00",56
"vsrv17","SSTP","2017-01-04 13:28:00","2017-01-04 16:04:00",156
"vsrv8","SSTP","2017-01-04 15:24:00","2017-01-04 16:08:00",44
"vsrv17","SSTP","2017-01-04 15:50:00","2017-01-04 16:09:00",19
"vsrv8","SSTP","2017-01-04 15:58:00","2017-01-04 16:10:00",12
"vsrv17","PPTP","2017-01-04 16:05:00","2017-01-04 16:12:00",7
"vsrv8","PPTP","2017-01-04 13:34:00","2017-01-04 16:13:00",159
"vsrv17","PPTP","2017-01-04 13:53:00","2017-01-04 16:17:00",144
"vsrv17","SSTP","2017-01-04 15:10:00","2017-01-04 16:21:00",71
"vsrv8","SSTP","2017-01-04 15:49:00","2017-01-04 16:28:00",39
"vsrv17","PPTP","2017-01-04 15:39:00","2017-01-04 16:33:00",54
"vsrv17","OPENVPN_L2","2017-01-04 15:32:00","2017-01-04 16:35:00",63
"vsrv8","SSTP","2017-01-04 16:29:00","2017-01-04 16:35:00",6
"vsrv17","OPENVPN_L2","2017-01-04 16:35:00","2017-01-04 16:35:00",0
"vsrv16","OPENVPN_L2","2017-01-04 16:36:00","2017-01-04 16:39:00",3
"vsrv16","PPTP","2017-01-04 16:34:00","2017-01-04 16:45:00",11
"vsrv11","SSTP","2017-01-04 14:55:00","2017-01-04 16:46:00",111
"vsrv8","PPTP","2017-01-04 16:51:00","2017-01-04 16:54:00",3
"vsrv17","PPTP","2017-01-04 16:07:00","2017-01-04 16:55:00",48
"vsrv16","SSTP","2017-01-04 16:40:00","2017-01-04 16:55:00",15
"vsrv16","PPTP","2017-01-04 16:33:00","2017-01-04 16:56:00",23
"vsrv8","SSTP","2017-01-04 16:31:00","2017-01-04 16:58:00",27
"vsrv17","SSTP","2017-01-04 17:01:00","2017-01-04 17:03:00",2
"vsrv17","OPENVPN_L2","2017-01-04 17:01:00","2017-01-04 17:03:00",2
"vsrv8","PPTP","2017-01-04 16:20:00","2017-01-04 17:03:00",43
"vsrv8","PPTP","2017-01-04 16:47:00","2017-01-04 17:04:00",17
"vsrv17","PPTP","2017-01-04 17:07:00","2017-01-04 17:07:00",0
"vsrv8","PPTP","2017-01-04 14:46:00","2017-01-04 17:08:00",142
"vsrv17","SSTP","2017-01-04 16:24:00","2017-01-04 17:10:00",46
"vsrv16","PPTP","2017-01-04 16:32:00","2017-01-04 17:12:00",40
"vsrv16","PPTP","2017-01-04 13:13:00","2017-01-04 17:12:00",239
"vsrv8","OPENVPN_L2","2017-01-04 17:03:00","2017-01-04 17:13:00",10
"vsrv17","PPTP","2017-01-04 17:02:00","2017-01-04 17:14:00",12
"vsrv16","SSTP","2017-01-04 15:58:00","2017-01-04 17:14:00",76
"vsrv8","PPTP","2017-01-04 12:11:00","2017-01-04 17:15:00",304
"vsrv8","OPENVPN_L2","2017-01-04 17:14:00","2017-01-04 17:18:00",4
"vsrv17","PPTP","2017-01-04 15:31:00","2017-01-04 17:20:00",109
"vsrv8","OPENVPN_L2","2017-01-04 17:21:00","2017-01-04 17:23:00",2
"vsrv17","SSTP","2017-01-04 16:27:00","2017-01-04 17:26:00",59
"vsrv16","PPTP","2017-01-04 15:17:00","2017-01-04 17:31:00",134
"vsrv16","PPTP","2017-01-04 17:10:00","2017-01-04 17:32:00",22
"vsrv8","OPENVPN_L2","2017-01-04 15:27:00","2017-01-04 17:33:00",126
"vsrv8","SSTP","2017-01-04 17:12:00","2017-01-04 17:33:00",21
"vsrv8","PPTP","2017-01-04 13:06:00","2017-01-04 17:35:00",269
"vsrv8","PPTP","2017-01-04 17:21:00","2017-01-04 17:38:00",17
"vsrv8","SSTP","2017-01-04 16:56:00","2017-01-04 17:39:00",43
"vsrv16","SSTP","2017-01-04 13:59:00","2017-01-04 17:43:00",224
"vsrv16","SSTP","2017-01-04 15:40:00","2017-01-04 17:46:00",126
"vsrv16","PPTP","2017-01-04 16:59:00","2017-01-04 17:48:00",49
"vsrv11","OPENVPN_L2","2017-01-04 17:45:00","2017-01-04 17:49:00",4
"vsrv16","SSTP","2017-01-04 17:10:00","2017-01-04 17:51:00",41
"vsrv16","PPTP","2017-01-04 15:31:00","2017-01-04 17:54:00",143
"vsrv16","SSTP","2017-01-04 15:10:00","2017-01-04 17:54:00",164
"vsrv8","PPTP","2017-01-04 15:24:00","2017-01-04 17:56:00",152
"vsrv16","PPTP","2017-01-04 15:00:00","2017-01-04 18:02:00",182
"vsrv17","PPTP","2017-01-04 13:37:00","2017-01-04 18:05:00",268
"vsrv8","PPTP","2017-01-04 14:51:00","2017-01-04 18:13:00",202
"vsrv8","SSTP","2017-01-04 17:11:00","2017-01-04 18:14:00",63
"vsrv17","SSTP","2017-01-04 15:20:00","2017-01-04 18:14:00",174
"vsrv8","OPENVPN_L2","2017-01-04 17:57:00","2017-01-04 18:19:00",22
"vsrv17","PPTP","2017-01-04 18:27:00","2017-01-04 18:27:00",0
"vsrv16","PPTP","2017-01-04 17:27:00","2017-01-04 18:29:00",62
"vsrv8","PPTP","2017-01-04 17:19:00","2017-01-04 18:29:00",70
"vsrv8","PPTP","2017-01-04 15:22:00","2017-01-04 18:33:00",191
"vsrv16","PPTP","2017-01-04 16:40:00","2017-01-04 18:34:00",114
"vsrv8","SSTP","2017-01-04 18:35:00","2017-01-04 18:36:00",1
"vsrv16","SSTP","2017-01-04 18:15:00","2017-01-04 18:36:00",21
"vsrv8","PPTP","2017-01-04 15:26:00","2017-01-04 18:37:00",191
"vsrv17","PPTP","2017-01-04 14:42:00","2017-01-04 18:37:00",235
"vsrv17","SSTP","2017-01-04 18:38:00","2017-01-04 18:40:00",2
"vsrv16","PPTP","2017-01-04 18:38:00","2017-01-04 18:40:00",2
"vsrv16","PPTP","2017-01-04 18:43:00","2017-01-04 18:44:00",1
"vsrv16","SSTP","2017-01-04 18:43:00","2017-01-04 18:44:00",1
"vsrv16","SSTP","2017-01-04 16:36:00","2017-01-04 18:45:00",129
"vsrv8","SSTP","2017-01-04 18:47:00","2017-01-04 18:49:00",2
"vsrv8","PPTP","2017-01-04 18:33:00","2017-01-04 18:52:00",19
"vsrv17","PPTP","2017-01-04 14:08:00","2017-01-04 18:55:00",287
"vsrv8","PPTP","2017-01-04 18:11:00","2017-01-04 18:56:00",45
"vsrv16","SSTP","2017-01-04 19:02:00","2017-01-04 19:04:00",2
"vsrv17","SSTP","2017-01-04 19:03:00","2017-01-04 19:05:00",2
"vsrv17","SSTP","2017-01-04 18:39:00","2017-01-04 19:07:00",28
"vsrv16","SSTP","2017-01-04 18:43:00","2017-01-04 19:07:00",24
"vsrv16","SSTP","2017-01-04 19:13:00","2017-01-04 19:15:00",2
"vsrv16","PPTP","2017-01-04 19:14:00","2017-01-04 19:16:00",2
"vsrv16","SSTP","2017-01-04 15:23:00","2017-01-04 19:16:00",233
"vsrv11","PPTP","2017-01-04 19:12:00","2017-01-04 19:17:00",5
"vsrv11","PPTP","2017-01-04 19:14:00","2017-01-04 19:20:00",6
"vsrv11","PPTP","2017-01-04 16:25:00","2017-01-04 19:33:00",188
"vsrv17","SSTP","2017-01-04 18:58:00","2017-01-04 19:33:00",35
"vsrv8","OPENVPN_L2","2017-01-04 19:13:00","2017-01-04 19:34:00",21
"vsrv8","SSTP","2017-01-04 19:31:00","2017-01-04 19:34:00",3
"vsrv16","PPTP","2017-01-04 19:28:00","2017-01-04 19:36:00",8
"vsrv16","SSTP","2017-01-04 19:36:00","2017-01-04 19:38:00",2
"vsrv8","SSTP","2017-01-04 19:27:00","2017-01-04 19:39:00",12
"vsrv17","PPTP","2017-01-04 17:34:00","2017-01-04 19:41:00",127
"vsrv8","SSTP","2017-01-04 18:45:00","2017-01-04 19:44:00",59
"vsrv16","SSTP","2017-01-04 18:23:00","2017-01-04 19:46:00",83
"vsrv16","PPTP","2017-01-04 18:44:00","2017-01-04 19:54:00",70
"vsrv16","PPTP","2017-01-04 18:19:00","2017-01-04 19:58:00",99
"vsrv16","PPTP","2017-01-04 16:40:00","2017-01-04 19:59:00",199
"vsrv8","PPTP","2017-01-04 17:41:00","2017-01-04 19:59:00",138
"vsrv8","OPENVPN_L2","2017-01-04 19:26:00","2017-01-04 20:01:00",35
"vsrv16","SSTP","2017-01-04 19:59:00","2017-01-04 20:01:00",2
"vsrv8","SSTP","2017-01-04 16:33:00","2017-01-04 20:03:00",210
"vsrv8","SSTP","2017-01-04 19:18:00","2017-01-04 20:04:00",46
"vsrv17","PPTP","2017-01-04 10:43:00","2017-01-04 20:08:00",565
"vsrv17","OPENVPN_L2","2017-01-04 20:09:00","2017-01-04 20:11:00",2
"vsrv17","PPTP","2017-01-04 19:24:00","2017-01-04 20:16:00",52
"vsrv8","PPTP","2017-01-04 20:10:00","2017-01-04 20:18:00",8
"vsrv17","PPTP","2017-01-04 20:20:00","2017-01-04 20:21:00",1
"vsrv17","PPTP","2017-01-04 19:03:00","2017-01-04 20:21:00",78
"vsrv8","PPTP","2017-01-04 19:50:00","2017-01-04 20:22:00",32
"vsrv17","OPENVPN_L2","2017-01-04 20:12:00","2017-01-04 20:23:00",11
"vsrv8","PPTP","2017-01-04 19:10:00","2017-01-04 20:26:00",76
"vsrv17","PPTP","2017-01-04 16:45:00","2017-01-04 20:28:00",223
"vsrv8","SSTP","2017-01-04 19:20:00","2017-01-04 20:36:00",76
"vsrv16","PPTP","2017-01-04 20:40:00","2017-01-04 20:40:00",0
"vsrv16","OPENVPN_L2","2017-01-04 20:38:00","2017-01-04 20:41:00",3
"vsrv16","SSTP","2017-01-04 18:37:00","2017-01-04 20:42:00",125
"vsrv16","PPTP","2017-01-04 18:46:00","2017-01-04 20:42:00",116
"vsrv8","SSTP","2017-01-04 18:43:00","2017-01-04 20:42:00",119
"vsrv16","SSTP","2017-01-04 14:38:00","2017-01-04 20:43:00",365
"vsrv17","PPTP","2017-01-04 19:05:00","2017-01-04 20:44:00",99
"vsrv17","SSTP","2017-01-04 20:43:00","2017-01-04 20:44:00",1
"vsrv8","OPENVPN_L2","2017-01-04 20:26:00","2017-01-04 20:44:00",18
"vsrv8","SSTP","2017-01-04 20:44:00","2017-01-04 20:46:00",2
"vsrv8","PPTP","2017-01-04 19:51:00","2017-01-04 20:50:00",59
"vsrv8","PPTP","2017-01-04 20:43:00","2017-01-04 20:50:00",7
"vsrv16","PPTP","2017-01-04 17:10:00","2017-01-04 21:01:00",231
"vsrv16","SSTP","2017-01-03 16:45:00","2017-01-04 21:04:00",1699
"vsrv11","PPTP","2017-01-04 20:54:00","2017-01-04 21:06:00",12
"vsrv17","SSTP","2017-01-04 21:07:00","2017-01-04 21:10:00",3
"vsrv8","OPENVPN_L2","2017-01-04 21:05:00","2017-01-04 21:15:00",10
"vsrv8","PPTP","2017-01-04 19:48:00","2017-01-04 21:15:00",87
"vsrv16","SSTP","2017-01-04 19:35:00","2017-01-04 21:19:00",104
"vsrv17","SSTP","2017-01-04 19:19:00","2017-01-04 21:19:00",120
"vsrv17","PPTP","2017-01-04 21:01:00","2017-01-04 21:23:00",22
"vsrv17","SSTP","2017-01-04 20:17:00","2017-01-04 21:29:00",72
"vsrv8","SSTP","2017-01-04 18:50:00","2017-01-04 21:42:00",172
"vsrv8","SSTP","2017-01-04 21:11:00","2017-01-04 21:46:00",35
"vsrv17","PPTP","2017-01-04 20:38:00","2017-01-04 21:49:00",71
"vsrv16","PPTP","2017-01-04 19:52:00","2017-01-04 21:49:00",117
"vsrv16","PPTP","2017-01-04 21:49:00","2017-01-04 21:49:00",0
"vsrv17","SSTP","2017-01-04 20:58:00","2017-01-04 22:04:00",66
"vsrv8","PPTP","2017-01-04 22:04:00","2017-01-04 22:04:00",0
"vsrv8","SSTP","2017-01-04 21:43:00","2017-01-04 22:04:00",21
"vsrv16","PPTP","2017-01-04 19:28:00","2017-01-04 22:11:00",163
"vsrv16","PPTP","2017-01-04 17:19:00","2017-01-04 22:14:00",295
"vsrv17","PPTP","2017-01-04 22:05:00","2017-01-04 22:21:00",16
"vsrv17","SSTP","2017-01-04 22:14:00","2017-01-04 22:22:00",8
"vsrv17","SSTP","2017-01-04 19:13:00","2017-01-04 22:22:00",189
"vsrv17","SSTP","2017-01-04 21:25:00","2017-01-04 22:25:00",60
"vsrv17","SSTP","2017-01-04 22:19:00","2017-01-04 22:26:00",7
"vsrv16","PPTP","2017-01-04 21:16:00","2017-01-04 22:27:00",71
"vsrv16","OPENVPN_L2","2017-01-04 21:17:00","2017-01-04 22:32:00",75
"vsrv16","SSTP","2017-01-04 14:51:00","2017-01-04 22:38:00",467
"vsrv8","SSTP","2017-01-04 22:32:00","2017-01-04 22:38:00",6
"vsrv8","SSTP","2017-01-04 21:29:00","2017-01-04 22:40:00",71
"vsrv16","SSTP","2017-01-04 21:06:00","2017-01-04 22:55:00",109
"vsrv17","OPENVPN_L2","2017-01-04 21:33:00","2017-01-04 22:56:00",83
"vsrv17","PPTP","2017-01-04 22:21:00","2017-01-04 22:57:00",36
"vsrv17","OPENVPN_L2","2017-01-04 21:18:00","2017-01-04 23:01:00",103
"vsrv17","PPTP","2017-01-04 22:11:00","2017-01-04 23:03:00",52
"vsrv16","SSTP","2017-01-04 22:36:00","2017-01-04 23:03:00",27
"vsrv8","PPTP","2017-01-04 21:50:00","2017-01-04 23:06:00",76
"vsrv8","SSTP","2017-01-04 22:27:00","2017-01-04 23:07:00",40
"vsrv16","SSTP","2017-01-04 22:36:00","2017-01-04 23:08:00",32
"vsrv16","PPTP","2017-01-04 20:26:00","2017-01-04 23:08:00",162
"vsrv16","SSTP","2017-01-04 22:36:00","2017-01-04 23:10:00",34
"vsrv8","PPTP","2017-01-04 15:25:00","2017-01-04 23:11:00",466
"vsrv17","SSTP","2017-01-04 23:08:00","2017-01-04 23:13:00",5
"vsrv8","SSTP","2017-01-04 23:10:00","2017-01-04 23:14:00",4
"vsrv16","SSTP","2017-01-04 21:25:00","2017-01-04 23:18:00",113
"vsrv8","PPTP","2017-01-04 21:30:00","2017-01-04 23:22:00",112
"vsrv16","SSTP","2017-01-04 22:41:00","2017-01-04 23:23:00",42
"vsrv8","PPTP","2017-01-04 22:49:00","2017-01-04 23:28:00",39
"vsrv11","PPTP","2017-01-04 20:53:00","2017-01-04 23:33:00",160
"vsrv17","PPTP","2017-01-04 22:16:00","2017-01-04 23:36:00",80
"vsrv17","PPTP","2017-01-04 21:51:00","2017-01-04 23:37:00",106
"vsrv17","PPTP","2017-01-04 22:04:00","2017-01-04 23:38:00",94
"vsrv17","SSTP","2017-01-04 21:23:00","2017-01-04 23:38:00",135
"vsrv17","OPENVPN_L2","2017-01-04 23:06:00","2017-01-04 23:40:00",34
"vsrv16","SSTP","2017-01-04 22:26:00","2017-01-04 23:48:00",82
"vsrv16","PPTP","2017-01-04 23:45:00","2017-01-04 23:53:00",8
"vsrv8","SSTP","2017-01-04 23:32:00","2017-01-04 23:53:00",21
